General : End date,"11/8/2022 11:57 AM"
"3.92600","3.92796","1.78117"
"3.95200","3.95405","1.79646"
"3.97800","3.98004","1.81119"
"4.00400","4.00607","1.81633"
"4.03000","4.03205","1.82702"
"4.05600","4.05798","1.83675"
"4.08200","4.08396","1.83874"
"4.10800","4.10995","1.83911"
"4.13400","4.13598","1.85025"
"4.16000","4.16202","1.86233"
"4.18600","4.18811","1.87379"
"4.21200","4.21409","1.88879"
"4.23800","4.24007","1.89392"
"4.26400","4.26600","1.90369"
"4.29000","4.29198","1.89929"
"4.31600","4.31791","1.91639"
"4.34200","4.34395","1.93033"
"4.36800","4.36998","1.94544"
"4.39400","4.39607","1.95684"
"4.42000","4.42205","1.96546"
"4.44600","4.44809","1.96560"
"4.47200","4.47396","1.97510"
"4.49800","4.50000","1.97463"
"4.52400","4.52593","1.98440"
"4.55000","4.55196","1.99695"
"4.57600","4.57795","2.00315"
"4.60200","4.60398","2.02188"
"4.62800","4.62996","2.03443"
"4.65400","4.65600","2.03369"
"4.68000","4.68198","2.03892"
"4.70600","4.70802","2.04134"
"4.73200","4.73395","2.04347"
"4.75800","4.75993","2.06196"
"4.78400","4.78591","2.07670"
"4.81000","4.81200","2.08495"
"4.83600","4.83804","2.08601"
"4.86200","4.86407","2.09120"
"4.88800","4.89005","2.10665"
"4.91400","4.91598","2.11728"
"4.94000","4.94196","2.11821"
"4.96600","4.96789","2.11994"
"4.99200","4.99398","2.13771"
"5.01800","5.02002","2.15366"
"5.04400","5.04605","2.15967"
"5.07000","5.07209","2.16152"
"5.09600","5.09807","2.16155"
"5.12200","5.12400","2.17838"
"5.14800","5.14993","2.18449"
"5.17400","5.17586","2.18878"
"5.20000","5.20195","2.19082"
"5.22600","5.22798","2.20530"
"5.25200","5.25413","2.21797"
"5.27800","5.28011","2.22617"
"5.30400","5.30614","2.22635"
"5.33000","5.33202","2.23190"
"5.35600","5.35800","2.24304"
"5.38200","5.38393","2.24627"
"5.40800","5.40996","2.26476"
"5.43400","5.43600","2.27245"
"5.46000","5.46204","2.27594"
"5.48600","5.48802","2.28876"
"5.51200","5.51405","2.29685"
"5.53800","5.54004","2.29357"
"5.56400","5.56602","2.29721"
"5.59000","5.59189","2.31539"
"5.61600","5.61793","2.32882"
"5.64200","5.64396","2.33113"
"5.66800","5.67005","2.34642"
"5.69400","5.69609","2.35648"
"5.72000","5.72207","2.35906"
"5.74600","5.74805","2.34869"
"5.77200","5.77398","2.34953"
"5.79800","5.79996","2.35824"
"5.82400","5.82589","2.36084"
"5.85000","5.85193","2.38432"
"5.87600","5.87802","2.38299"
"5.90200","5.90405","2.38563"
"5.92800","5.93004","2.39961"
"5.95400","5.95607","2.41043"
"5.98000","5.98200","2.40188"
"6.00600","6.00798","2.41892"
"6.03200","6.03391","2.42721"
"6.05800","6.06000","2.41848"
"6.08400","6.08604","2.43484"
"6.11000","6.11212","2.45165"
"6.13600","6.13805","2.45649"
"6.16200","6.16404","2.45868"
"6.18800","6.18996","2.46462"
"6.21400","6.21595","2.46836"
"6.24000","6.24187","2.47345"
"6.26600","6.26796","2.48741"
"6.29200","6.29400","2.50173"
"6.31800","6.32014","2.49756"
"6.34400","6.34607","2.50798"
"6.37000","6.37205","2.51149"
"6.39600","6.39798","2.51522"
"6.42200","6.42396","2.51522"
"6.44800","6.44989","2.52958"
"6.47400","6.47593","2.53107"
"6.50000","6.50196","2.53687"
"6.52600","6.52805","2.55214"
"6.55200","6.55404","2.55210"
"6.57800","6.58007","2.55511"
"6.60400","6.60605","2.56850"
"6.63000","6.63198","2.57378"
"6.65600","6.65791","2.58358"
"6.68200","6.68395","2.58582"
"6.70800","6.70998","2.58659"
"6.73400","6.73602","2.59291"
"6.76000","6.76200","2.59726"
"6.78600","6.78804","2.61037"
"6.81200","6.81402","2.62352"
"6.83800","6.84000","2.62664"
"6.86400","6.86598","2.64272"
"6.89000","6.89196","2.64547"
"6.91600","6.91800","2.64099"
"6.94200","6.94404","2.64720"
"6.96800","6.97007","2.66523"
"6.99400","6.99605","2.67575"
"7.02000","7.02209","2.66525"
"7.04600","7.04802","2.67621"
"7.07200","7.07400","2.68959"
"7.09800","7.09993","2.69176"
"7.12400","7.12596","2.69471"
"7.15000","7.15200","2.70416"
"7.17600","7.17809","2.71342"
"7.20200","7.20407","2.72817"
"7.22800","7.23011","2.72348"
"7.25400","7.25604","2.72684"
"7.28000","7.28202","2.73995"
"7.30600","7.30795","2.73722"
"7.33200","7.33398","2.75046"
"7.35800","7.35996","2.76442"
"7.38400","7.38605","2.76962"
"7.41000","7.41204","2.77275"
"7.43600","7.43807","2.77204"
"7.46200","7.46400","2.77911"
"7.48800","7.48998","2.79072"
"7.51400","7.51591","2.78915"
"7.54000","7.54189","2.79692"
"7.56600","7.56793","2.81736"
"7.59200","7.59402","2.82855"
"7.61800","7.62011","2.83151"
"7.64400","7.64609","2.82806"
"7.67000","7.67207","2.84118"
"7.69600","7.69800","2.85918"
"7.72200","7.72398","2.86034"
"7.74800","7.74991","2.85463"
"7.77400","7.77589","2.86801"
"7.80000","7.80193","2.88246"
"7.82600","7.82807","2.89670"
"7.85200","7.85405","2.90044"
"7.87800","7.88009","2.90683"
"7.90400","7.90602","2.90843"
"7.93000","7.93200","2.91043"
"7.95600","7.95793","2.92218"
"7.98200","7.98396","2.93171"
"8.00800","8.01000","2.93312"
"8.03400","8.03609","2.93501"
"8.06000","8.06202","2.95183"
"8.08600","8.08805","2.96034"
"8.11200","8.11398","2.96351"
"8.13800","8.14002","2.98309"
"8.16400","8.16589","2.98027"
"8.19000","8.19198","2.98644"
"8.21600","8.21796","2.99749"
"8.24200","8.24405","3.00233"
"8.26800","8.27003","3.01103"
"8.29400","8.29607","3.01553"
"8.32000","8.32200","3.01705"
"8.34600","8.34793","3.02392"
"8.37200","8.37386","3.03413"
"8.39800","8.39989","3.03097"
"8.42400","8.42598","3.03683"
"8.45000","8.45207","3.04450"
"8.47600","8.47811","3.06078"
"8.50200","8.50414","3.06776"
"8.52800","8.53007","3.07148"
"8.55400","8.55600","3.08888"
"8.58000","8.58193","3.09587"
"8.60600","8.60791","3.09170"
"8.63200","8.63395","3.10380"
"8.65800","8.65998","3.11335"
"8.68400","8.68607","3.12866"
"8.71000","8.71211","3.12574"
"8.73600","8.73809","3.12464"
"8.76200","8.76396","3.13884"
"8.78800","8.79000","3.14306"
"8.81400","8.81593","3.15105"
"8.84000","8.84202","3.15863"
"8.86600","8.86805","3.16884"
"8.89200","8.89409","3.17485"
"8.91800","8.92007","3.18268"
"8.94400","8.94605","3.19534"
"8.97000","8.97198","3.21443"
"8.99600","8.99796","3.20002"
"9.02200","9.02389","3.19554"
"9.04800","9.04993","3.21215"
"9.07400","9.07596","3.22675"
"9.10000","9.10200","3.22253"
"9.12600","9.12804","3.22618"
"9.15200","9.15407","3.24532"
"9.17800","9.18005","3.25447"
"9.20400","9.20598","3.25402"
"9.23000","9.23196","3.26208"
"9.25600","9.25795","3.28062"
"9.28200","9.28398","3.29295"
"9.30800","9.31007","3.29281"
"9.33400","9.33605","3.30157"
"9.36000","9.36204","3.30310"
"9.38600","9.38796","3.30841"
"9.41200","9.41395","3.31617"
"9.43800","9.43993","3.34068"
"9.46400","9.46591","3.33377"
"9.49000","9.49200","3.33617"
"9.51600","9.51803","3.35562"
"9.54200","9.54412","3.35729"
"9.56800","9.57005","3.36472"
"9.59400","9.59609","3.37083"
"9.62000","9.62202","3.37843"
"9.64600","9.64800","3.38769"
"9.67200","9.67393","3.40116"
"9.69800","9.69996","3.40602"
"9.72400","9.72600","3.40658"
"9.75000","9.75209","3.41258"
"9.77600","9.77807","3.41510"
"9.80200","9.80411","3.43119"
"9.82800","9.82998","3.44541"
"9.85400","9.85596","3.45297"
"9.88000","9.88189","3.45881"
"9.90600","9.90798","3.46652"
"9.93200","9.93391","3.48212"
"9.95800","9.96000","3.49579"
"9.98400","9.98598","3.51437"
"9.99800","10.00002","3.51335"
