General : End date,"11/2/2022 11:17 AM"
"3.92600","4.27757","0.56519"
"3.95200","4.30350","0.57535"
"3.97800","4.32954","0.57336"
"4.00400","4.35557","0.57393"
"4.03000","4.38161","0.58704"
"4.05600","4.40770","0.59206"
"4.08200","4.43368","0.59707"
"4.10800","4.45966","0.60054"
"4.13400","4.48559","0.60590"
"4.16000","4.51152","0.61456"
"4.18600","4.53750","0.60992"
"4.21200","4.56354","0.61263"
"4.23800","4.58957","0.63250"
"4.26400","4.61571","0.63468"
"4.29000","4.64164","0.61663"
"4.31600","4.66768","0.60535"
"4.34200","4.69355","0.61061"
"4.36800","4.71954","0.63454"
"4.39400","4.74546","0.64174"
"4.42000","4.77150","0.64039"
"4.44600","4.79754","0.64468"
"4.47200","4.82363","0.65481"
"4.49800","4.84961","0.65135"
"4.52400","4.87570","0.66036"
"4.55000","4.90163","0.66790"
"4.57600","4.92761","0.66919"
"4.60200","4.95354","0.67493"
"4.62800","4.97957","0.68980"
"4.65400","5.00561","0.68485"
"4.68000","5.03170","0.68756"
"4.70600","5.05768","0.68859"
"4.73200","5.08371","0.70217"
"4.75800","5.10964","0.70060"
"4.78400","5.13557","0.71206"
"4.81000","5.16155","0.71743"
"4.83600","5.18754","0.71208"
"4.86200","5.21357","0.71477"
"4.88800","5.23966","0.71677"
"4.91400","5.26570","0.72246"
"4.94000","5.29168","0.72230"
"4.96600","5.31766","0.71108"
"4.99200","5.34359","0.72038"
"5.01800","5.36957","0.71861"
"5.04400","5.39550","0.72378"
"5.07000","5.42154","0.72744"
"5.09600","5.44757","0.73292"
"5.12200","5.47366","0.73167"
"5.14800","5.49964","0.72505"
"5.17400","5.52562","0.73583"
"5.20000","5.55161","0.74759"
"5.22600","5.57754","0.75192"
"5.25200","5.60346","0.74699"
"5.27800","5.62950","0.75169"
"5.30400","5.65559","0.76040"
"5.33000","5.68173","0.75879"
"5.35600","5.70766","0.75588"
"5.38200","5.73370","0.75729"
"5.40800","5.75957","0.76926"
"5.43400","5.78555","0.76591"
"5.46000","5.81148","0.77168"
"5.48600","5.83752","0.78030"
"5.51200","5.86355","0.77948"
"5.53800","5.88964","0.78514"
"5.56400","5.91568","0.78976"
"5.59000","5.94171","0.79297"
"5.61600","5.96764","0.79397"
"5.64200","5.99362","0.79599"
"5.66800","6.01955","0.80547"
"5.69400","6.04554","0.81250"
"5.72000","6.07157","0.81556"
"5.74600","6.09766","0.82759"
"5.77200","6.12364","0.83111"
"5.79800","6.14968","0.82924"
"5.82400","6.17561","0.82754"
"5.85000","6.20159","0.84894"
"5.87600","6.22757","0.85086"
"5.90200","6.25355","0.84946"
"5.92800","6.27954","0.85565"
"5.95400","6.30557","0.85754"
"5.98000","6.33161","0.86373"
"6.00600","6.35759","0.87378"
"6.03200","6.38363","0.88197"
"6.05800","6.40955","0.88146"
"6.08400","6.43554","0.87065"
"6.11000","6.46146","0.87617"
"6.13600","6.48755","0.88317"
"6.16200","6.51359","0.89025"
"6.18800","6.53968","0.87749"
"6.21400","6.56571","0.88206"
"6.24000","6.59170","0.90467"
"6.26600","6.61757","0.91732"
"6.29200","6.64355","0.93876"
"6.31800","6.66954","0.94789"
"6.34400","6.69557","0.95219"
"6.37000","6.72155","0.96345"
"6.39600","6.74764","0.97274"
"6.42200","6.77368","0.97422"
"6.44800","6.79971","0.98721"
"6.47400","6.82564","0.99713"
"6.50000","6.85162","1.00341"
"6.52600","6.87755","1.01902"
"6.55200","6.90359","1.03056"
"6.57800","6.92957","1.05103"
"6.60400","6.95566","1.05980"
"6.63000","6.98170","1.06341"
"6.65600","7.00768","1.06681"
"6.68200","7.03361","1.07736"
"6.70800","7.05959","1.09077"
"6.73400","7.08552","1.10591"
"6.76000","7.11150","1.10562"
"6.78600","7.13754","1.12384"
"6.81200","7.16357","1.13123"
"6.83800","7.18961","1.14547"
"6.86400","7.21564","1.15584"
"6.89000","7.24168","1.16182"
"6.91600","7.26761","1.14967"
"6.94200","7.29359","1.15612"
"6.96800","7.31946","1.17528"
"6.99400","7.34555","1.18676"
"7.02000","7.37153","1.20361"
"7.04600","7.39768","1.19851"
"7.07200","7.42366","1.19726"
"7.09800","7.44970","1.20244"
"7.12400","7.47557","1.22035"
"7.15000","7.50155","1.21795"
"7.17600","7.52748","1.21632"
"7.20200","7.55352","1.23498"
"7.22800","7.57955","1.24686"
"7.25400","7.60570","1.26125"
"7.28000","7.63163","1.26714"
"7.30600","7.65771","1.29773"
"7.33200","7.68359","1.31318"
"7.35800","7.70957","1.32127"
"7.38400","7.73550","1.33483"
"7.41000","7.76154","1.35409"
"7.43600","7.78757","1.36676"
"7.46200","7.81366","1.37804"
"7.48800","7.83970","1.40761"
"7.51400","7.86568","1.42068"
"7.54000","7.89161","1.42086"
"7.56600","7.91754","1.42910"
"7.59200","7.94352","1.45190"
"7.61800","7.96950","1.46036"
"7.64400","7.99548","1.46856"
"7.67000","8.02157","1.49915"
"7.69600","8.04766","1.51469"
"7.72200","8.07364","1.52400"
"7.74800","8.09968","1.53324"
"7.77400","8.12561","1.55068"
"7.80000","8.15159","1.59290"
"7.82600","8.17752","1.62634"
"7.85200","8.20355","1.65406"
"7.87800","8.22959","1.66623"
"7.90400","8.25568","1.67293"
"7.93000","8.28166","1.67548"
"7.95600","8.30764","1.70270"
"7.98200","8.33357","1.72827"
"8.00800","8.35955","1.73576"
"8.03400","8.38548","1.74781"
"8.06000","8.41157","1.77523"
"8.08600","8.43755","1.79472"
"8.11200","8.46370","1.84483"
"8.13800","8.48968","1.88902"
"8.16400","8.51571","1.91409"
"8.19000","8.54159","1.94507"
"8.21600","8.56757","1.97117"
"8.24200","8.59350","1.99270"
"8.26800","8.61954","2.01501"
"8.29400","8.64557","2.03834"
"8.32000","8.67161","2.07934"
"8.34600","8.69764","2.10831"
"8.37200","8.72368","2.14651"
"8.39800","8.74961","2.20338"
"8.42400","8.77559","2.26638"
"8.45000","8.80152","2.31567"
"8.47600","8.82750","2.32100"
"8.50200","8.85359","2.30633"
"8.52800","8.87963","2.31273"
"8.55400","8.90566","2.34700"
"8.58000","8.93164","2.41084"
"8.60600","8.95763","2.47086"
"8.63200","8.98355","2.53037"
"8.65800","9.00959","2.58158"
"8.68400","9.03552","2.63965"
"8.71000","9.06155","2.67943"
"8.73600","9.08759","2.71122"
"8.76200","9.11368","2.73127"
"8.78800","9.13966","2.78827"
"8.81400","9.16570","2.82896"
"8.84000","9.19157","2.86884"
"8.86600","9.21755","2.90950"
"8.89200","9.24348","2.95849"
"8.91800","9.26952","2.99208"
"8.94400","9.29555","3.03075"
"8.97000","9.32164","3.05123"
"8.99600","9.34768","3.08659"
"9.02200","9.37371","3.13585"
"9.04800","9.39964","3.17048"
"9.07400","9.42557","3.20737"
"9.10000","9.45155","3.23011"
"9.12600","9.47754","3.25862"
"9.15200","9.50352","3.28472"
"9.17800","9.52966","3.30616"
"9.20400","9.55564","3.32854"
"9.23000","9.58168","3.35696"
"9.25600","9.60761","3.38249"
"9.28200","9.63359","3.39865"
"9.30800","9.65952","3.41002"
"9.33400","9.68555","3.41956"
"9.36000","9.71159","3.41535"
"9.38600","9.73768","3.41472"
"9.41200","9.76371","3.40043"
"9.43800","9.78970","3.37696"
"9.46400","9.81563","3.34894"
"9.49000","9.84155","3.30326"
"9.51600","9.86754","3.24556"
"9.54200","9.89352","3.20186"
"9.56800","9.91955","3.16992"
"9.59400","9.94559","3.14814"
"9.62000","9.97168","3.12373"
"9.64600","9.99766","3.10470"
"9.65000","10.00168","3.10124"
