General : End date,"11/2/2022 11:16 AM"
"3.92600","4.15291","0.56116"
"3.95200","4.17905","0.56557"
"3.97800","4.20504","0.54920"
"4.00400","4.23102","0.55916"
"4.03000","4.25695","0.56900"
"4.05600","4.28293","0.57231"
"4.08200","4.30886","0.57786"
"4.10800","4.33489","0.58134"
"4.13400","4.36093","0.57230"
"4.16000","4.38702","0.57756"
"4.18600","4.41305","0.59390"
"4.21200","4.43904","0.59885"
"4.23800","4.46496","0.59769"
"4.26400","4.49095","0.60182"
"4.29000","4.51687","0.60966"
"4.31600","4.54286","0.61932"
"4.34200","4.56889","0.61702"
"4.36800","4.59498","0.61926"
"4.39400","4.62107","0.62154"
"4.42000","4.64705","0.62045"
"4.44600","4.67304","0.62370"
"4.47200","4.69891","0.64126"
"4.49800","4.72489","0.64259"
"4.52400","4.75082","0.64267"
"4.55000","4.77686","0.64483"
"4.57600","4.80289","0.66042"
"4.60200","4.82904","0.65703"
"4.62800","4.85502","0.65041"
"4.65400","4.88105","0.65750"
"4.68000","4.90698","0.66349"
"4.70600","4.93296","0.67666"
"4.73200","4.95889","0.67720"
"4.75800","4.98498","0.67656"
"4.78400","5.01096","0.66934"
"4.81000","5.03705","0.67618"
"4.83600","5.06304","0.68452"
"4.86200","5.08907","0.69605"
"4.88800","5.11495","0.70969"
"4.91400","5.14098","0.70592"
"4.94000","5.16686","0.70574"
"4.96600","5.19295","0.70961"
"4.99200","5.21893","0.72177"
"5.01800","5.24502","0.72029"
"5.04400","5.27105","0.73118"
"5.07000","5.29709","0.74084"
"5.09600","5.32302","0.75267"
"5.12200","5.34900","0.77424"
"5.14800","5.37493","0.78389"
"5.17400","5.40091","0.78060"
"5.20000","5.42689","0.77014"
"5.22600","5.45298","0.78866"
"5.25200","5.47902","0.80197"
"5.27800","5.50500","0.80566"
"5.30400","5.53104","0.81870"
"5.33000","5.55696","0.82862"
"5.35600","5.58289","0.84300"
"5.38200","5.60882","0.84960"
"5.40800","5.63491","0.87072"
"5.43400","5.66095","0.87970"
"5.46000","5.68709","0.89445"
"5.48600","5.71307","0.89491"
"5.51200","5.73905","0.91143"
"5.53800","5.76493","0.92825"
"5.56400","5.79096","0.94062"
"5.59000","5.81689","0.95403"
"5.61600","5.84293","0.95934"
"5.64200","5.86891","0.97610"
"5.66800","5.89505","0.98704"
"5.69400","5.92104","0.98807"
"5.72000","5.94707","0.99823"
"5.74600","5.97300","0.99435"
"5.77200","5.99898","1.00462"
"5.79800","6.02491","1.01130"
"5.82400","6.05095","1.02908"
"5.85000","6.07693","1.03879"
"5.87600","6.10302","1.04117"
"5.90200","6.12900","1.05058"
"5.92800","6.15504","1.04804"
"5.95400","6.18102","1.05383"
"5.98000","6.20700","1.06489"
"6.00600","6.23293","1.07846"
"6.03200","6.25891","1.08314"
"6.05800","6.28489","1.08819"
"6.08400","6.31093","1.08561"
"6.11000","6.33696","1.09634"
"6.13600","6.36300","1.09281"
"6.16200","6.38898","1.09285"
"6.18800","6.41491","1.09392"
"6.21400","6.44089","1.10482"
"6.24000","6.46682","1.11093"
"6.26600","6.49291","1.10969"
"6.29200","6.51900","1.11230"
"6.31800","6.54509","1.11330"
"6.34400","6.57107","1.09876"
"6.37000","6.59705","1.10816"
"6.39600","6.62298","1.11027"
"6.42200","6.64891","1.11364"
"6.44800","6.67489","1.10765"
"6.47400","6.70093","1.10813"
"6.50000","6.72696","1.11617"
"6.52600","6.75305","1.11851"
"6.55200","6.77904","1.11848"
"6.57800","6.80507","1.14799"
"6.60400","6.83095","1.15857"
"6.63000","6.85698","1.16252"
"6.65600","6.88291","1.16859"
"6.68200","6.90895","1.17977"
"6.70800","6.93498","1.18501"
"6.73400","6.96102","1.18972"
"6.76000","6.98705","1.18508"
"6.78600","7.01304","1.18608"
"6.81200","7.03896","1.19302"
"6.83800","7.06495","1.20172"
"6.86400","7.09088","1.22469"
"6.89000","7.11691","1.23722"
"6.91600","7.14289","1.24410"
"6.94200","7.16898","1.25466"
"6.96800","7.19496","1.27096"
"6.99400","7.22100","1.28508"
"7.02000","7.24704","1.28936"
"7.04600","7.27296","1.28574"
"7.07200","7.29895","1.28260"
"7.09800","7.32487","1.28985"
"7.12400","7.35091","1.30242"
"7.15000","7.37695","1.30315"
"7.17600","7.40304","1.30944"
"7.20200","7.42902","1.30742"
"7.22800","7.45505","1.29067"
"7.25400","7.48098","1.30587"
"7.28000","7.50691","1.31163"
"7.30600","7.53284","1.30720"
"7.33200","7.55893","1.31468"
"7.35800","7.58496","1.32276"
"7.38400","7.61105","1.33420"
"7.41000","7.63704","1.34349"
"7.43600","7.66307","1.34924"
"7.46200","7.68895","1.36131"
"7.48800","7.71498","1.37168"
"7.51400","7.74086","1.36864"
"7.54000","7.76689","1.37551"
"7.56600","7.79293","1.39190"
"7.59200","7.81902","1.41037"
"7.61800","7.84505","1.42009"
"7.64400","7.87104","1.43283"
"7.67000","7.89696","1.44696"
"7.69600","7.92295","1.47190"
"7.72200","7.94888","1.49599"
"7.74800","7.97486","1.52258"
"7.77400","8.00089","1.54669"
"7.80000","8.02698","1.56521"
"7.82600","8.05302","1.57806"
"7.85200","8.07905","1.59917"
"7.87800","8.10504","1.61848"
"7.90400","8.13097","1.62853"
"7.93000","8.15695","1.63647"
"7.95600","8.18293","1.65750"
"7.98200","8.20891","1.67587"
"8.00800","8.23495","1.70039"
"8.03400","8.26104","1.72307"
"8.06000","8.28702","1.73491"
"8.08600","8.31305","1.74575"
"8.11200","8.33893","1.76033"
"8.13800","8.36496","1.78620"
"8.16400","8.39089","1.81525"
"8.19000","8.41693","1.84102"
"8.21600","8.44296","1.86910"
"8.24200","8.46905","1.89385"
"8.26800","8.49504","1.91283"
"8.29400","8.52107","1.93458"
"8.32000","8.54695","1.96299"
"8.34600","8.57293","1.99464"
"8.37200","8.59886","2.02424"
"8.39800","8.62489","2.06857"
"8.42400","8.65093","2.10116"
"8.45000","8.67702","2.13045"
"8.47600","8.70300","2.17261"
"8.50200","8.72904","2.20489"
"8.52800","8.75496","2.22891"
"8.55400","8.78095","2.24571"
"8.58000","8.80688","2.26891"
"8.60600","8.83291","2.29781"
"8.63200","8.85895","2.34475"
"8.65800","8.88504","2.40031"
"8.68400","8.91102","2.44329"
"8.71000","8.93700","2.47334"
"8.73600","8.96298","2.50912"
"8.76200","8.98896","2.56148"
"8.78800","9.01489","2.61145"
"8.81400","9.04088","2.67058"
"8.84000","9.06691","2.72092"
"8.86600","9.09295","2.76264"
"8.89200","9.11904","2.81527"
"8.91800","9.14502","2.84788"
"8.94400","9.17105","2.87611"
"8.97000","9.19693","2.91538"
"8.99600","9.22291","2.94931"
"9.02200","9.24884","2.98718"
"9.04800","9.27487","3.02421"
"9.07400","9.30091","3.04937"
"9.10000","9.32705","3.07714"
"9.12600","9.35304","3.09786"
"9.15200","9.37907","3.09351"
"9.17800","9.40495","3.08425"
"9.20400","9.43098","3.11110"
"9.23000","9.45686","3.13500"
"9.25600","9.48289","3.15752"
"9.28200","9.50893","3.16822"
"9.30800","9.53502","3.17090"
"9.33400","9.56100","3.19594"
"9.36000","9.58704","3.18551"
"9.38600","9.61296","3.16843"
"9.41200","9.63895","3.14421"
"9.43800","9.66488","3.12249"
"9.46400","9.69091","3.09018"
"9.49000","9.71695","3.04160"
"9.51600","9.74304","2.99332"
"9.54200","9.76907","2.96403"
"9.56800","9.79505","2.93472"
"9.59400","9.82098","2.90754"
"9.62000","9.84696","2.88685"
"9.64600","9.87289","2.86913"
"9.67200","9.89888","2.85719"
"9.69800","9.92491","2.85761"
"9.72400","9.95100","2.87019"
"9.75000","9.97704","2.88864"
"9.77400","10.00104","2.91266"
