General : End date,"11/4/2022 10:12 AM"
"3.92600","4.16566","1.67477"
"3.95200","4.19164","1.69621"
"3.97800","4.21757","1.70511"
"4.00400","4.24355","1.70346"
"4.03000","4.26959","1.70374"
"4.05600","4.29568","1.71749"
"4.08200","4.32171","1.73099"
"4.10800","4.34770","1.73231"
"4.13400","4.37368","1.73837"
"4.16000","4.39966","1.75549"
"4.18600","4.42559","1.76794"
"4.21200","4.45157","1.77522"
"4.23800","4.47761","1.77841"
"4.26400","4.50364","1.77985"
"4.29000","4.52968","1.78403"
"4.31600","4.55566","1.80601"
"4.34200","4.58164","1.81186"
"4.36800","4.60757","1.82979"
"4.39400","4.63361","1.83486"
"4.42000","4.65954","1.83264"
"4.44600","4.68562","1.84546"
"4.47200","4.71166","1.84865"
"4.49800","4.73770","1.86950"
"4.52400","4.76368","1.87911"
"4.55000","4.78971","1.88566"
"4.57600","4.81564","1.90413"
"4.60200","4.84163","1.90092"
"4.62800","4.86755","1.91281"
"4.65400","4.89359","1.91522"
"4.68000","4.91962","1.93838"
"4.70600","4.94571","1.93888"
"4.73200","4.97170","1.95086"
"4.75800","4.99773","1.97164"
"4.78400","5.02366","1.97753"
"4.81000","5.04964","1.97903"
"4.83600","5.07557","1.98906"
"4.86200","5.10155","1.99282"
"4.88800","5.12764","1.98975"
"4.91400","5.15368","2.00925"
"4.94000","5.17971","2.02507"
"4.96600","5.20570","2.03329"
"4.99200","5.23163","2.02434"
"5.01800","5.25755","2.02654"
"5.04400","5.28354","2.04091"
"5.07000","5.30952","2.06531"
"5.09600","5.33555","2.07040"
"5.12200","5.36164","2.07276"
"5.14800","5.38773","2.08907"
"5.17400","5.41371","2.09648"
"5.20000","5.43970","2.11261"
"5.22600","5.46562","2.12324"
"5.25200","5.49161","2.13097"
"5.27800","5.51754","2.14215"
"5.30400","5.54357","2.14248"
"5.33000","5.56961","2.13911"
"5.35600","5.59570","2.15309"
"5.38200","5.62168","2.16383"
"5.40800","5.64771","2.17584"
"5.43400","5.67364","2.19707"
"5.46000","5.69968","2.20135"
"5.48600","5.72555","2.21103"
"5.51200","5.75159","2.21566"
"5.53800","5.77757","2.23594"
"5.56400","5.80366","2.24276"
"5.59000","5.82964","2.24618"
"5.61600","5.85568","2.25321"
"5.64200","5.88166","2.26935"
"5.66800","5.90759","2.27306"
"5.69400","5.93352","2.28698"
"5.72000","5.95955","2.28835"
"5.74600","5.98559","2.30047"
"5.77200","6.01168","2.30447"
"5.79800","6.03771","2.32871"
"5.82400","6.06370","2.33826"
"5.85000","6.08968","2.35047"
"5.87600","6.11561","2.34985"
"5.90200","6.14159","2.35892"
"5.92800","6.16752","2.37017"
"5.95400","6.19355","2.37515"
"5.98000","6.21964","2.38476"
"6.00600","6.24573","2.39667"
"6.03200","6.27171","2.40853"
"6.05800","6.29775","2.41652"
"6.08400","6.32368","2.43223"
"6.11000","6.34966","2.43681"
"6.13600","6.37559","2.44555"
"6.16200","6.40157","2.45435"
"6.18800","6.42761","2.46877"
"6.21400","6.45370","2.47639"
"6.24000","6.47968","2.49015"
"6.26600","6.50571","2.49753"
"6.29200","6.53164","2.49945"
"6.31800","6.55762","2.51317"
"6.34400","6.58355","2.51963"
"6.37000","6.60959","2.52142"
"6.39600","6.63562","2.53847"
"6.42200","6.66171","2.55789"
"6.44800","6.68770","2.56781"
"6.47400","6.71373","2.57437"
"6.50000","6.73966","2.57973"
"6.52600","6.76559","2.57932"
"6.55200","6.79152","2.60108"
"6.57800","6.81750","2.60574"
"6.60400","6.84354","2.61390"
"6.63000","6.86968","2.61367"
"6.65600","6.89571","2.62611"
"6.68200","6.92170","2.63935"
"6.70800","6.94768","2.65258"
"6.73400","6.97361","2.67295"
"6.76000","6.99959","2.68302"
"6.78600","7.02557","2.66913"
"6.81200","7.05161","2.68297"
"6.83800","7.07764","2.71311"
"6.86400","7.10368","2.71031"
"6.89000","7.12971","2.72694"
"6.91600","7.15570","2.73281"
"6.94200","7.18162","2.74343"
"6.96800","7.20761","2.75105"
"6.99400","7.23354","2.76784"
"7.02000","7.25962","2.78380"
"7.04600","7.28566","2.78482"
"7.07200","7.31175","2.79012"
"7.09800","7.33773","2.80367"
"7.12400","7.36371","2.81762"
"7.15000","7.38959","2.83797"
"7.17600","7.41562","2.84505"
"7.20200","7.44150","2.83520"
"7.22800","7.46759","2.85458"
"7.25400","7.49357","2.86732"
"7.28000","7.51966","2.85395"
"7.30600","7.54564","2.84214"
"7.33200","7.57173","2.82638"
"7.35800","7.59766","2.79971"
"7.38400","7.62364","2.76302"
"7.41000","7.64952","2.72515"
"7.43600","7.67555","2.70046"
"7.46200","7.70159","2.68218"
"7.48800","7.72762","2.69612"
"7.51400","7.75366","2.72033"
"7.54000","7.77970","2.74526"
"7.56600","7.80568","2.75273"
"7.59200","7.83161","2.76290"
"7.61800","7.85759","2.77891"
"7.64400","7.88363","2.80399"
"7.67000","7.90966","2.79795"
"7.69600","7.93570","2.80355"
"7.72200","7.96173","2.81878"
"7.74800","7.98771","2.83281"
"7.77400","8.01370","2.87496"
"7.80000","8.03963","2.87417"
"7.82600","8.06561","2.88392"
"7.85200","8.09154","2.90175"
"7.87800","8.11763","2.90763"
"7.90400","8.14366","2.92118"
"7.93000","8.16975","2.94123"
"7.95600","8.19573","2.95977"
"7.98200","8.22171","2.97747"
"8.00800","8.24764","2.98320"
"8.03400","8.27362","3.00045"
"8.06000","8.29955","3.01110"
"8.08600","8.32559","3.02790"
"8.11200","8.35157","3.04488"
"8.13800","8.37766","3.06119"
"8.16400","8.40359","3.07504"
"8.19000","8.42963","3.08743"
"8.21600","8.45561","3.10420"
"8.24200","8.48159","3.11793"
"8.26800","8.50752","3.12192"
"8.29400","8.53355","3.13721"
"8.32000","8.55959","3.15448"
"8.34600","8.58568","3.16418"
"8.37200","8.61171","3.17637"
"8.39800","8.63770","3.20214"
"8.42400","8.66363","3.20166"
"8.45000","8.68961","3.21174"
"8.47600","8.71554","3.22518"
"8.50200","8.74157","3.24270"
"8.52800","8.76761","3.25666"
"8.55400","8.79364","3.26703"
"8.58000","8.81973","3.28241"
"8.60600","8.84571","3.30599"
"8.63200","8.87175","3.32033"
"8.65800","8.89768","3.33130"
"8.68400","8.92366","3.33619"
"8.71000","8.94959","3.35278"
"8.73600","8.97563","3.36606"
"8.76200","9.00161","3.37943"
"8.78800","9.02770","3.38844"
"8.81400","9.05368","3.38963"
"8.84000","9.07966","3.41068"
"8.86600","9.10564","3.42770"
"8.89200","9.13163","3.44535"
"8.91800","9.15755","3.45683"
"8.94400","9.18359","3.47040"
"8.97000","9.20957","3.47686"
"8.99600","9.23566","3.48824"
"9.02200","9.26164","3.50258"
"9.04800","9.28768","3.51065"
"9.07400","9.31361","3.50883"
"9.10000","9.33959","3.52223"
"9.12600","9.36552","3.53111"
"9.15200","9.39155","3.53416"
"9.17800","9.41759","3.53897"
"9.20400","9.44368","3.54834"
"9.23000","9.46971","3.55940"
"9.25600","9.49575","3.57460"
"9.28200","9.52168","3.57447"
"9.30800","9.54766","3.56793"
"9.33400","9.57359","3.59104"
"9.36000","9.59957","3.61417"
"9.38600","9.62561","3.62134"
"9.41200","9.65164","3.62257"
"9.43800","9.67773","3.64316"
"9.46400","9.70371","3.64607"
"9.49000","9.72970","3.64408"
"9.51600","9.75562","3.66137"
"9.54200","9.78161","3.68069"
"9.56800","9.80759","3.69117"
"9.59400","9.83363","3.70124"
"9.62000","9.85966","3.70894"
"9.64600","9.88575","3.73347"
"9.67200","9.91168","3.75579"
"9.69800","9.93771","3.77050"
"9.72400","9.96359","3.77364"
"9.75000","9.98957","3.78120"
"9.76200","10.00152","3.79228"
